Axial,Tangential,Radial,fault
-2.67,-0.24,8.28,1
-1.69,0.31,7.41,1
-2.9,2.12,7.45,1
-2.08,-0.71,11.34,1
-0.98,-0.39,8.75,1
0,1.88,8.36,1
-1.29,2.71,10.32,1
-2.2,-0.86,11.49,1
-1.14,-1.57,9.96,1
-2.86,1.26,7.92,1
-1.06,-0.75,9.89,1
-1.37,0.08,9.77,1
0.35,3.18,8.43,1
-2.08,1.96,10.75,1
0.59,0.98,7.69,1
-2.04,2.24,10.51,1
-1.84,1.69,10.98,1
-1.61,-0.71,10.4,1
-0.24,0.04,9.45,1
-1.65,2.59,8.59,1
-0.55,-0.98,9.02,1
0.12,2.16,8.08,1
1.06,-0.12,6.63,1
0.31,-4.86,9.61,1
0.63,4.86,8.9,1
-1.65,3.88,10.51,1
-2.9,1.61,11.69,1
-0.71,1.69,10.55,1
-0.31,2.28,8.94,1
-1.1,-2.28,11.34,1
0.2,-3.92,9.65,1
-0.04,0.2,8.87,1
1.26,1.92,9.1,1
-2.2,0.9,11.41,1
0.08,0.12,10.9,1
-0.2,3.22,8.98,1
-2.51,1.02,11.02,1
-1.49,-1.18,10.2,1
0.78,0.63,7.69,1
-3.02,-0.71,9.45,1
-0.24,-0.12,8.79,1
0.55,2,8.24,1
-1.18,1.29,11.69,1
-2.9,-1.22,11.73,1
-0.24,0.71,8.47,1
-2.35,1.37,8.2,1
-0.78,-2.51,9.92,1
0.12,0.55,7.92,1
-1.14,2.16,9.77,1
-1.02,1.41,11.22,1
0.2,2.12,8.12,1
-1.41,1.41,10.16,1
-2.35,-1.29,12.4,1
-1.61,-1.1,9.1,1
-0.08,2.16,9.53,1
-0.51,3.84,10.87,1
1.06,-2.82,4.79,1
1.61,0.59,4.86,1
1.33,2.47,7.18,1
-0.98,1.77,9.69,1
-0.16,1.61,8.28,1
-0.67,3.37,9.14,1
-1.41,-1.18,10.12,1
0,1.02,8.87,1
-3.37,0,8,1
-4.9,-4.71,14.12,1
-3.53,-5.1,12.43,1
-0.67,-0.27,10.32,1
-0.12,1.96,9.96,1
-2.59,1.61,11.96,1
-2.47,0.04,10.55,1
-0.43,-0.12,6.67,1
-1.84,1.84,5.3,1
-2.04,-1.22,11.3,1
-0.27,0.75,8.9,1
1.29,1.37,8.12,1
-1.57,1.69,10.87,1
-3.65,-1.26,12.36,1
-0.16,-0.51,8.98,1
-2,2,10.63,1
-2.86,-0.75,12,1
-0.51,1.65,9.06,1
0.08,4.04,8.47,1
-0.94,2.59,10.51,1
-0.31,-0.98,12.36,1
-1.26,-0.63,9.61,1
-1.61,1.73,10.67,1
-1.49,-0.55,9.26,1
0.12,-0.51,8.94,1
0.47,2.94,8.59,1
-1.73,1.61,10.79,1
0.86,0.86,7.96,1
-0.2,2.86,9.34,1
-1.96,0.24,10.28,1
-1.29,-2.67,9.53,1
0.59,0.63,8.36,1
-3.18,-0.27,11.65,1
-1.29,-0.43,9.14,1
0.55,2,8.08,1
-1.02,1.88,11.3,1
-3.41,-0.9,12.12,1
-0.78,-0.35,8.51,1
-2.47,1.26,8.04,1
-1.92,-1.14,10.47,1
0.24,0.31,8.47,1
-0.63,3.06,9.34,1
-2.04,1.1,10.55,1
0.59,-1.45,10.36,1
-2.2,1.1,11.38,1
-2.98,-0.9,11.22,1
-0.04,0.2,8.47,1
0.9,2.12,8.9,1
-2.04,1.33,11.92,1
-0.27,-0.63,10.2,1
-0.82,-0.94,8.39,1
-2.28,0.78,11.26,1
-1.92,0.24,10.12,1
0.9,1.92,7.57,1
0.04,2.28,8.71,1
-0.51,-0.82,9.14,1
-0.2,0.82,8.87,1
-0.59,3.88,9.18,1
-1.65,1.37,10.47,1
-1.88,-0.71,10.98,1
0.24,0.31,9.69,1
-3.53,0.04,12.94,1
-2.2,-0.51,10.98,1
1.65,2.2,9.53,1
-1.26,2.86,9.92,1
-1.77,1.53,11.02,1
1.29,1.49,10.43,1
-0.82,1.02,11.38,1
-3.88,-2.2,14.51,1
-3.14,-4.04,11.45,1
-1.1,-0.12,9.61,1
-1.41,3.65,10.83,1
-2.63,2.47,12.24,1
-1.77,-0.2,11.89,1
-0.63,0.08,11.1,1
-1.45,1.1,9.38,1
-1.84,-1.22,8.94,1
0.63,-0.78,5.84,1
1.37,2,5.37,1
1.49,2.47,7.65,1
-0.63,-0.55,10.71,1
-0.12,1.92,10.04,1
-1.73,3.57,10.55,1
-2.31,1.14,10.9,1
-1.49,-0.35,10.75,1
0.78,0.31,8.9,1
-2.55,0,11.14,1
-0.04,-0.35,8.43,1
0.67,1.57,7.26,1
0.12,3.18,8.9,1
-1.14,1.18,10.32,1
0.98,1.8,8.43,1
-1.26,3.22,10.12,1
-0.82,1.84,10.24,1
-0.43,-0.35,8.39,1
1.49,1.1,7.81,1
-3.33,-0.98,12.04,1
-1.45,-0.59,9.41,1
0.98,1.77,7.96,1
0.12,1.53,9.61,1
1.06,-1.57,11.45,1
0.2,2.47,8.39,1
-3.45,0.67,11.85,1
-2.86,0.16,10.87,1
0.59,-0.59,6.83,1
-1.92,-0.12,6.43,1
-2.43,0.55,9.77,1
1.26,1.41,7.1,1
1.02,3.41,8.87,1
-3.73,-3.1,11.02,1
0.12,2.94,9.73,1
-0.71,4.24,11.02,1
-2.31,1.69,11.53,1
-1.22,-0.39,12.4,1
-0.67,-0.27,10.43,1
-0.04,2.24,9.85,1
-2.12,3.61,10.83,1
1.77,-3.53,11.81,1
3.02,-0.67,5.1,1
2.04,-2.12,5.88,1
0.43,-5.65,5.96,1
0.82,-7.85,5.22,1
-1.53,4.16,10.63,1
-2.2,1.1,13.18,1
-2.16,0.2,12.94,1
-0.08,-0.51,10.4,1
0.2,2.79,10.4,1
-0.47,4.04,11.1,1
-1.84,2.12,12.43,1
-0.55,3.49,11.85,1
-0.71,3.96,8.2,1
-2.24,3.02,10.28,1
-3.33,0.12,10.04,1
-1.8,0.27,8.47,1
-0.67,2.59,7.88,1
-2.12,-0.55,10.9,1
-1.41,-0.04,9.02,1
0.71,1.73,8,1
0.27,1.45,10.24,1
-2.08,-1.45,11.92,1
-0.39,-1.06,8.9,1
-2.94,0.78,8.47,1
-2.12,-0.59,10.28,1
0.43,0.2,8.67,1
0.31,2.59,8.75,1
-2.24,1.1,11.26,1
-0.2,0.16,8.94,1
0.12,3.41,9.06,1
-1.88,-0.08,10.28,1
-1.61,-1.37,10.04,1
0.51,0.2,8.43,1
-3.22,-0.75,9.18,1
-0.47,-0.08,8.71,1
0.24,2.24,9.18,1
-2.24,1.37,11.61,1
-1.88,-1.18,10.47,1
-0.24,-0.2,8.59,1
0.67,2.31,9.02,1
-0.82,-1.57,9.96,1
0.51,0.55,8.12,1
-0.47,3.3,9.06,1
-0.08,0.55,11.3,1
0.31,2.28,9.41,1
-2.2,1.29,10.87,1
-1.73,-0.63,10.04,1
0.27,0.35,8.51,1
0.63,2.31,9.22,1
-1.14,-1.33,9.77,1
0.55,1.26,7.88,1
-0.9,3.18,9.22,1
0.27,-0.24,12.28,1
-0.31,2.24,9.53,1
-1.77,1.45,10.71,1
-1.57,-0.86,9.73,1
0.31,0.08,8.51,1
-0.2,2.16,9.53,1
-1.37,-1.26,9.69,1
0.31,1.84,8,1
-0.63,2.82,9.61,1
-1.88,-0.98,12.24,1
-1.73,-1.45,9.85,1
-1.96,1.77,7.77,1
-1.8,-0.51,10.28,1
0.55,0.35,8.24,1
-0.2,2.82,8.43,1
-2.35,1.65,11.18,1
0.27,-0.51,10.28,1
-0.71,3.14,10.08,1
-1.49,-1.29,11.3,1
-0.75,-0.82,8.83,1
0.27,1.45,8.12,1
-0.59,3.53,9.57,1
0.59,-1.65,11.49,1
-0.24,2.12,9.3,1
-2.31,1.02,11.45,1
-2.28,-0.2,10.55,1
0.43,0.12,8.43,1
-0.31,2.24,9.14,1
-0.98,-1.06,9.3,1
-0.94,-0.24,9.18,1
-0.04,3.41,9.26,1
-1.69,1.57,11.02,1
-0.98,-2.28,9.96,1
0.2,0.9,8.39,1
-2.79,0.63,12.67,1
-1.14,-0.82,9.26,1
0.78,2.39,7.65,1
-0.12,3.65,9.61,1
-0.2,-1.29,10.51,1
0.24,2.51,10.67,1
-1.18,1.37,12.55,1
-2.51,0.16,12.47,1
-1.26,-1.45,9.26,1
0.59,2.28,7.85,1
-3.06,3.65,9.61,1
0.24,0.94,8.98,1
1.84,0.04,6.98,1
-1.37,0.67,12.28,1
0.08,0.51,12.36,1
1.14,2.51,8.59,1
-3.22,1.8,11.26,1
-2.39,0.75,10.63,1
-0.04,-0.75,7.45,1
-2.47,2.71,9.02,1
-1.65,-2,10.24,1
-0.59,-0.12,9.38,1
0.24,3.41,8.75,1
-3.65,0.59,11.81,1
-3.37,-2.16,10.47,1
-2.98,-0.27,9.69,1
-4.2,1.84,8.94,1
-3.45,1.49,11.45,1
-1.33,1.37,8.28,1
0.67,0.59,6.55,1
0.16,0.98,8.98,1
1.1,-1.14,7.3,1
0.75,1.45,9.73,1
-3.1,1.06,13.61,1
1.73,-0.86,11.92,1
-0.98,2.71,9.81,1
-2.31,2.51,11.41,1
-1.77,-0.71,10.16,1
-0.94,0.31,8.98,1
-0.78,1.96,11.18,1
-1.88,2.51,11.65,1
1.49,0.08,10.55,1
-0.12,4.08,9.57,1
-1.14,1.88,10.9,1
-1.14,-2.39,8.55,1
-0.39,0.82,8.94,1
-2.71,2.08,11.1,1
0,0.63,9.65,1
1.26,1.61,7.61,1
0.12,3.45,8.98,1
-1.45,0.94,9.34,1
0.63,3.02,7.96,1
-0.59,3.41,10.04,1
-1.37,-2.82,9.96,1
-1.53,-1.92,10.28,1
-1.49,-0.51,9.18,1
-2.71,0.16,11.89,1
-1.73,0.16,9.41,1
0.35,2.04,8.24,1
-0.39,2.16,9.02,1
-0.16,0,11.26,1
-0.27,2.31,9.18,1
-0.94,2.24,10.79,1
-3.57,-0.82,11.53,1
-1.45,0.55,8.71,1
0.55,2.82,8.16,1
-1.33,-0.47,10.55,1
0.24,0.55,9.38,1
0.12,2.94,8.39,1
-3.53,1.33,13.73,1
0.9,-1.53,10.83,1
-0.94,2.94,10.28,1
-3.41,3.69,10.87,1
-3.02,0.75,10.9,1
-0.27,1.33,8.55,1
1.02,3.18,8.28,1
-0.39,-2.12,10.59,1
1.1,0.71,9.73,1
1.18,2.9,8.28,1
0.08,0.94,9.69,1
0.55,-1.49,7.45,1
-0.04,3.65,8.71,1
-0.63,1.49,10.36,1
-2.16,0.55,12.83,1
-1.53,-0.82,10.98,1
1.41,1.14,8.08,1
-3.92,-0.04,11.89,1
-1.37,-0.78,8.94,1
0.24,3.37,8.47,1
-0.39,-0.82,6.83,1
-3.61,0.71,12.32,1
-1.37,-1.65,10.59,1
0.16,-3.1,6.86,1
0,1.02,9.45,1
-3.41,-1.8,13.45,1
-1.14,-1.06,12.67,1
0.51,0.24,7.53,1
-0.98,0.71,9.85,1
0.35,0.78,8.94,1
-0.39,1.61,11.53,1
-1.18,0.94,11.3,1
-3.45,-0.78,12.32,1
-0.67,-0.35,9.02,1
-0.39,2.24,8.16,1
-1.45,-0.27,10.16,1
-0.16,0.47,8.9,1
0.55,3.45,8.24,1
-1.26,2.08,10.4,1
-3.77,-1.14,11.92,1
-1.77,-0.67,9.14,1
-2.75,1.8,8.24,1
-1.61,0.04,10.51,1
-0.04,0.47,8.94,1
1.8,0.39,7.61,1
-0.55,0.16,11.34,1
0.43,1.61,7.88,1
-3.06,1.37,10.2,1
-2.79,2.16,11.73,1
-3.14,-0.86,11.22,1
-2.2,-0.08,8.87,1
-0.31,2.75,8.71,1
-4.47,-0.2,11.65,1
-3.1,0.59,9.57,1
-0.27,2.39,8.71,1
-0.71,3.84,10.4,1
-2.94,1.37,11.26,1
-3.8,-0.82,11.22,1
-1.49,2.47,7.49,1
-6.43,3.06,14.63,1
-5.65,-3.26,12.87,1
-0.04,-0.67,9.18,1
0.2,1.45,8.83,1
1.26,3.37,8.08,1
0.24,-0.39,8.83,1
0.24,1.29,8.9,1
0.59,3.65,8.47,1
0.82,-0.67,12.16,1
1.1,2,8.51,1
-2.59,2.75,10.47,1
-1.77,3.57,11.34,1
0.31,1.77,11.02,1
-0.35,0.39,8.08,1
-2.12,1.22,12.94,1
-2.24,-2.55,12.43,1
-0.08,3.92,10.47,1
-0.51,4.24,9.18,1
0.04,1.53,8.67,1
-1.1,-0.47,10,1
0.59,0.35,8.36,1
1.1,1.88,8.36,1
-2.16,3.57,10.63,1
-1.33,-2.24,11.3,1
-1.02,-3.41,9.45,1
-0.63,1.92,7.81,1
-6.75,-5.1,14.16,1
-4.98,-6.12,11.53,1
-1.77,-1.49,11.3,1
0.27,1.61,11.18,1
0.94,3.57,9.69,1
2.39,4.24,11.26,1
0.08,2.82,11.61,1
-0.71,-0.24,10,1
-1.92,-1.22,14.4,1
-1.53,-2.63,9.85,1
0,0.2,8.94,1
0.12,2.71,8.79,1
-0.43,-0.55,9.41,1
-0.63,1.84,8.63,1
0.2,3.92,9.34,1
-0.2,1.41,11.02,1
0.78,2.59,7.96,1
0.39,1.06,9.69,1
-2.31,-1.96,12.28,1
-2,-1.37,11.73,1
1.1,0.9,7.81,1
-2.51,-0.71,11.18,1
-1.26,-0.63,8.71,1
-0.31,2.71,8.28,1
-0.31,3.84,10.12,1
-1.02,-2.24,10.08,1
-0.86,-4.08,9.22,1
-0.55,0.82,8.9,1
-2.2,-1.18,11.14,1
0.08,-0.35,9.02,1
-0.98,0.9,9.49,1
0.24,3.45,9.26,1
-1.49,1.73,10.51,1
0.9,3.1,10.28,1
-1.8,4.28,11.06,1
-0.71,-2.75,10.67,1
-1.29,-4.82,7.81,1
0.08,2,9.18,1
1.53,0.24,7.14,1
-1.33,-3.45,9.77,1
0.35,0,9.26,1
1.73,3.57,8.67,1
-0.75,-1.73,8.87,1
-0.04,1.06,8.87,1
0.55,3.84,8.47,1
0.2,3.8,11.1,1
1.18,1.65,12.51,1
1.37,3.73,6.39,1
-0.2,3.18,9.41,1
-1.33,2.67,11.38,1
-0.71,-0.43,10.04,1
-1.02,1.53,9.38,1
-2.16,1.77,11.02,1
-1.45,-0.31,10.55,1
0.82,0.67,8.98,1
1.84,-1.29,6.12,1
0.35,-3.88,8.63,1
0.9,5.1,9.61,1
-0.94,2.82,9.89,1
-0.59,2.63,10.2,1
-0.98,-2.16,9.73,1
1.65,-1.92,9.96,1
-1.45,2.51,10.9,1
-2.12,-2.51,10.16,1
-0.04,-1.37,8.36,1
0.43,0.71,8.9,1
-2.04,2.55,11.14,1
-1.65,1.49,11.73,1
0.63,2.31,8.36,1
0.55,3.96,9.18,1
-2.16,1.49,10.83,1
-1.53,-0.98,10.79,1
-0.08,0.86,9.14,1
-1.41,-1.02,10.9,1
-1.14,-3.02,9.81,1
0,0.27,9.57,1
-0.31,2.75,9.57,1
-1.61,1.61,10.79,1
0.04,-0.31,10.55,1
-0.82,3.65,9.77,1
-1.61,-1.84,10.36,1
-1.02,-0.98,9.41,1
-0.82,0.51,9.89,1
-0.63,2.82,9.81,1
-1.18,1.57,10.79,1
0.2,2.75,8.39,1
-0.71,2.67,10.24,1
-2.47,-1.49,10.94,1
-0.71,-1.49,9.38,1
1.49,1.96,7.22,1
-4.75,-1.73,12.28,1
-1.57,-1.14,8.9,1
0.43,1.77,7.96,1
-0.35,3.45,9.34,1
-2.67,0.9,11.73,1
-0.71,-3.14,8.94,1
-1.65,3.14,11.02,1
-2.04,-1.45,10.32,1
0.59,-0.98,8.63,1
1.22,1.73,8,1
1.02,3.06,8.94,1
0.55,0,9.92,1
1.29,5.37,7.41,1
2.31,7.06,10.04,1
-6.63,-8.83,10.67,1
1.29,-8.51,5.96,1
0.82,1.57,5.45,1
0.35,5.84,9.02,1
-5.41,3.96,11.1,1
-1.73,-2.71,11.38,1
2.08,-0.59,6,1
-0.47,2.63,7.81,1
-0.82,3.06,10.71,1
-2.94,2.31,11.77,1
0.12,3.57,10.16,1
0.59,-3.22,9.81,1
-0.51,-4.94,6.16,1
-0.67,1.02,8.67,1
-0.24,1.49,8.24,1
0.16,3.45,8.47,1
-4.43,-3.53,13.49,1
-3.1,-2.79,12.91,1
-1.22,-2.08,11.96,1
0.31,1.92,10.55,1
0.71,-1.06,9.1,1
-0.78,-1.18,10.43,1
-0.35,-3.61,8.75,1
-1.14,-2.16,8.79,1
-2.47,2.55,12.08,1
-0.75,0.51,9.89,1
0.31,2.9,8.83,1
-0.2,4.2,9.22,1
0,-4,10.55,1
1.88,-0.94,7.96,1
1.84,1.14,8.87,1
-0.47,1.49,12.04,1
-2.75,-1.73,14.28,1
-2.2,-2.43,12.79,1
-1.88,-2,10.24,1
-0.71,0.31,10.83,1
-0.55,2.79,9.34,1
0.98,3.14,7.73,1
0.08,2.71,8.63,1
-1.96,2.28,10.24,1
-2.9,-1.22,9.22,1
-3.02,0.9,11.49,1
-2.94,0.04,12.91,1
-1.57,-0.27,10.51,1
-2.24,-1.77,9.73,1
0,2.08,8.63,1
-1.65,0,9.49,1
-0.2,0.16,7.77,1
0.78,2.24,7.96,1
0,1.84,10.51,1
0.63,0.39,12.47,1
0.08,2.35,8.71,1
-2.39,1.73,11.41,1
-1.77,-0.59,10.16,1
0.98,-0.04,8.39,1
-1.45,-0.9,8.98,1
-1.06,-1.1,9.57,1
0,0.51,8.94,1
0.2,3.14,9.34,1
-0.39,1.53,10.79,1
0.98,2.31,8.24,1
-0.27,2.59,11.18,1
-3.1,-1.18,12.28,1
-0.2,-0.51,9.38,1
0.39,1.92,8.43,1
-0.55,-0.51,8.47,1
-0.12,0.04,9.77,1
-0.43,3.06,9.73,1
-0.24,3.14,10.98,1
-2.39,2.71,13.3,1
0.08,0.78,11.22,1
1.29,-1.92,5.88,1
-1.26,0.43,9.1,1
-2.16,-0.12,10.55,1
0.47,0.82,8.2,1
-1.45,2.86,7.92,1
-1.41,-2.08,9.38,1
-0.51,0.43,8.98,1
-0.16,2.39,8.98,1
-1.8,1.29,10.94,1
-2.35,-0.63,10.51,1
-0.71,0,8.79,1
-0.78,-2.51,9.77,1
-0.9,-1.73,10.79,1
1.1,2.12,7.22,1
-0.27,2.71,9.77,1
-2.28,2,11.22,1
1.65,2.98,8.24,1
-0.75,3.53,10.51,1
-1.84,0.98,11.14,1
-1.41,-0.47,10.75,1
-0.31,2.9,8.47,1
1.57,6.35,9.57,1
-1.33,-4.63,12.04,1
1.73,-1.84,7.57,1
1.33,1.96,7.49,1
1.88,-1.18,8.63,1
0.12,2.86,9.18,1
-0.43,3.53,9.73,1
-0.39,2.59,10.28,1
-2.24,0.59,11.96,1
-0.59,-1.73,10.59,1
-1.22,0.35,9.38,1
-2.16,-0.82,11.26,1
0.04,-0.16,8.79,1
0.86,1.41,7.92,1
0.08,2.86,8.9,1
0.71,0.08,8.36,1
0.51,3.18,9.77,1
-0.78,3.88,11.22,1
-2.71,1.22,12.4,1
2.08,1.22,11.18,1
1.61,-1.29,6.59,1
0.94,-5.77,7.14,1
0.04,-5.22,6.04,1
-0.78,-0.04,8.08,1
-1.69,1.37,11.18,1
0.27,-5.65,7.73,1
2.24,-2.04,8.08,1
1.57,1.73,8.71,1
-1.88,-0.24,10.04,1
-0.55,0.63,8.51,1
0.59,4.04,8.04,1
-0.86,3.14,10.63,1
-0.98,1.29,10.08,1
-0.39,-1.37,8.71,1
-3.26,0.94,8,1
-1.22,-0.51,10.36,1
-1.88,0.16,8.79,1
-0.39,2.63,8.24,1
-1.22,3.33,9.57,1
0.71,0.24,8.79,1
-0.47,3.61,9.26,1
-1.02,2.55,11.02,1
-2.16,-0.55,11.06,1
-1.84,-1.49,10.9,1
1.26,1.49,7.77,1
-1.37,-0.35,10.24,1
0.67,0.27,8.43,1
1.41,2.82,8.04,1
-0.94,2.24,11.41,1
-3.57,-1.26,12.4,1
1.1,-0.59,9.57,1
-2.2,2.24,10.67,1
-1.02,-0.94,8.9,1
-0.16,0.24,8.08,1
1.37,2.79,8.04,1
-0.04,-3.1,11.14,1
-0.31,-0.51,11.06,1
-1.22,1.69,11.26,1
-2.31,0.78,12.91,1
-2.16,-1.18,12.79,1
-2.63,-2.71,11.96,1
-1.8,-1.45,9.45,1
-2.2,1.61,11.02,1
-3.96,0.78,13.18,1
-1.33,-0.24,10.28,1
0.27,0.43,8.08,1
-2.24,1.73,10.98,1
-0.39,-3.61,7.73,1
1.77,-0.47,6.79,1
1.37,2.67,8.16,1
-0.39,0.55,11.41,1
1.02,1.61,7.57,1
2.24,5.06,8.28,1
-0.67,2.9,9.96,1
-1.96,-0.86,9.89,1
-0.59,1.84,9.89,1
-3.22,1.45,12.16,1
-3.18,-0.71,11.41,1
-0.08,0.35,9.85,1
1.49,1.84,9.89,1
-1.26,-1.1,7.81,1
0.39,0.86,6.32,1
0.35,3.96,6.71,1
-0.43,4.55,8.83,1
-0.24,-0.35,9.85,1
1.53,2.16,8.59,1
-0.31,3.41,9.61,1
-1.49,0.75,11.38,1
2,-0.9,11.49,1
1.22,0.04,7.41,1
-0.59,-2.67,10.4,1
-0.9,-2.04,11.02,1
0.55,0.43,9.85,1
-0.35,1.96,9.96,1
-1.61,-1.29,11.41,1
0.86,1.14,8.08,1
-0.47,3.77,9.3,1
-2.08,1.18,11.1,1
-0.75,-1.41,9.92,1
-2.04,0.51,8.28,1
-2.24,-0.67,11.02,1
0.24,-0.12,7.88,1
0.9,2.47,8.39,1
-1.73,1.57,11.49,1
-1.92,-0.63,10.83,1
-0.27,-0.2,8.79,1
-1.77,1.14,11.02,1
-0.82,-1.06,11.14,1
2.12,1.73,7.41,1
-0.24,4.04,9.02,1
-1.77,2.9,11.1,1
-1.49,-0.35,8.51,1
-0.39,4.12,6.55,1
-1.33,3.49,12.75,1
-1.69,-0.08,12.67,1
-2.43,-0.55,12.08,1
-2.35,-0.47,10.43,1
-1.92,0.78,11.14,1
-2.51,0.63,12.83,1
-4.28,-3.33,13.42,1
-5.3,-6.12,12.32,1
-2.94,-4.12,9.57,1
-1.61,1.33,11.41,1
-1.06,2,9.89,1
-0.63,2.71,9.49,1
-0.35,3.73,10.16,1
-0.59,4.28,10.98,1
-1.33,2.28,12.08,1
-0.86,-0.24,11.45,1
-0.78,0.47,11.34,1
-0.78,2.47,9.61,1
-1.45,1.02,9.3,1
0.9,1.65,7.61,1
1.29,4.59,7.73,1
-6.55,-6.08,14.28,1
-3.96,-5.1,13.26,1
-0.27,-0.9,10.83,1
1.88,1.26,8.71,1
2.24,-1.22,7.37,1
0.24,-3.8,7.41,1
0.35,2.35,10,1
-0.71,3.26,10.04,1
-1.18,1.61,10.63,1
-0.63,0.16,10.79,1
0.2,0.55,10,1
-1.73,1.57,9.38,1
-1.84,-0.12,10.12,1
-0.51,0.47,8.75,1
1.45,3.06,7.3,1
0.67,1.22,8.47,1
-0.59,0.71,9.53,1
-0.78,3.77,8.87,1
-0.24,3.1,10.79,1
-2.39,1.18,11.61,1
-0.78,-0.82,9.34,1
-1.41,0.86,7.65,1
-1.69,-0.31,10.2,1
-0.51,-0.2,8.63,1
0.78,5.3,7.18,1
-0.67,4.82,8.67,1
-2.12,2.55,9.96,1
-1.45,1.8,10.04,1
-2.12,0.55,10.55,1
-6.04,-2.98,13.61,1
-5.02,-5.02,15.1,1
-1.14,-4.94,12.12,1
3.3,-5.33,5.06,1
2.04,0.63,4.75,1
-0.82,0.08,11.57,1
-0.24,0.67,11.22,1
-2.04,1.1,10.98,1
-2,0.39,11.18,1
-1.69,0.47,12.08,1
-2.71,-1.06,12.47,1
-3.96,-4.39,11.41,1
-2.04,-0.98,9.81,1
-1.02,1.26,10.98,1
-0.35,-0.47,8.24,1
0.98,1.49,7.81,1
-1.14,3.69,10,1
-2.28,1.92,11.1,1
-0.86,-2.71,8.94,1
-0.51,0.75,8.67,1
-2.39,0.16,11.26,1
-1.8,-1.8,10.08,1
0.08,1.8,8.75,1
0.27,2.82,8.71,1
0.43,0.27,12.28,1
1.02,2.39,9.22,1
-2.79,0.51,12.55,1
-2.98,-0.31,11.61,1
-0.39,0.75,8.79,1
-2.55,2.9,8.39,1
-1.45,-0.75,10.63,1
0.39,-1.41,7.92,1
-1.49,1.96,11.89,1
-4.04,0.78,12.94,1
-1.22,-0.2,9.89,1
0.63,0.35,8.24,1
-2,0.59,10.63,1
-0.04,-1.92,9.26,1
-0.98,0,11.69,1
-0.55,2.94,10.59,1
-2.51,0.9,12.12,1
-1.37,0.04,11.18,1
-4.59,3.26,8.2,1
-4.94,0.35,13.18,1
-7.18,-5.41,12.79,1
-2.31,-3.53,11.49,1
-1.69,-1.53,10.63,1
-1.8,1.84,11.18,1
-1.53,0.59,12.51,1
-0.86,-1.37,10.98,1
-1.92,-0.94,10.24,1
0.9,2.31,7.26,1
-6.08,-5.88,15.06,1
-4.63,-6.35,13.14,1
-0.59,-1.29,10.51,1
1.06,0.2,7.37,1
0.12,-0.2,7.73,1
-0.82,-2.31,9.53,1
-1.73,0.12,11.22,1
1.69,2.94,10.04,1
-0.39,-4.82,6.55,1
-1.02,-1.06,7.65,1
-0.04,3.1,7.34,1
0.59,5.33,6.79,1
-7.26,-5.1,9.02,1
-6.2,-7.61,13.22,1
2.35,-6.9,4.75,1
1.45,4.12,6.47,1
-0.39,5.33,9.14,1
-5.77,-6.24,10.4,1
-0.51,-1.61,13.69,1
1.69,-0.31,3.92,1
-0.9,5.37,8.98,1
0.63,4.86,10.28,1
-2.08,4.79,13.45,1
-0.08,0.67,12.2,1
0.31,5.06,11.34,1
-0.98,2.9,10.2,1
-0.04,2.94,10.51,1
-0.75,2.82,11.06,1
0.47,3.33,10.24,1
0.12,3.73,10.32,1
-2.04,0.78,10.55,1
-0.59,2.47,9.3,1
0.12,3.45,8.71,1
-0.31,3.96,10.08,1
-0.47,3.92,10.75,1
-0.04,2.16,7.1,1
0.78,4.79,7.1,1
1.61,5.1,9.06,1
-5.22,3.84,10.59,1
-0.27,-1.65,10.43,1
3.33,-0.43,5.57,1
0.78,1.84,6.47,1
-2.04,2.08,10.32,1
-2.55,0.75,10.43,1
-2.82,2.82,8.63,1
-5.33,-2.94,13.57,1
-4.43,-4.55,14.47,1
-0.35,-4.94,11.1,1
2.82,-4.16,4.67,1
2.28,2.08,5.41,1
-0.47,5.1,8.43,1
-1.65,0.9,11.38,1
-1.92,-2.47,8.94,1
0.2,1.33,10.4,1
1.88,-3.02,6.47,1
-1.49,1.45,9.89,1
1.06,2.43,9.3,1
-0.67,2.86,10.4,1
-6.28,-1.73,12.55,1
-6.75,-7.61,13.89,1
-2.51,-6.08,12.94,1
2.9,-4.86,2.94,1
1.96,5.49,6.67,1
-1.92,-0.24,12.83,1
-6.2,-6.94,10.75,1
-1.18,-1.02,10.63,1
3.14,-1.49,5.57,1
1.18,2.51,7.18,1
-2,3.06,9.96,1
-0.35,2.24,10.04,1
-2.75,1.61,11.45,1
-5.57,-2.86,12.75,1
-3.84,-4.31,14.55,1
0.35,-3.26,10.2,1
2.82,-2,6.35,1
3.37,-1.33,5.3,1
-1.33,-1.14,5.57,1
-0.55,0.94,10.83,1
1.22,2.2,9.02,1
-0.12,3.65,9.57,1
-1.06,2.24,12.47,1
0.82,-0.82,12.12,1
-1.22,4.47,8.75,1
-0.94,2.24,10.24,1
-1.69,-0.16,9.96,1
0.67,2.08,8.12,1
1.92,4.71,8.24,1
-6.79,-6.79,14.47,1
-1.29,-5.37,11.85,1
2.82,-5.69,3.53,1
1.77,3.22,5.96,1
-1.18,4.28,8.55,1
-4.63,-3.96,11.26,1
-2.12,-3.37,10.16,1
1.45,0.08,8.2,1
0.98,0.12,6.2,1
-1.73,2.35,9.89,1
-0.2,2.35,9.92,1
-2.08,0.31,10.55,1
-3.18,-1.06,14.28,1
1.22,-6.51,8.83,1
-0.82,-2.2,6.94,1
