Axial,Tangential,Radial,fault
-1.61,-1.8,12.16,0
-0.63,4.28,10.59,0
-0.67,3.1,6.2,0
0.98,-3.37,9.45,0
-1.65,-2.51,12.83,0
-0.9,4.51,11.69,0
-0.75,4.08,6.79,0
2,-0.78,8.87,0
-0.55,-2.31,7.92,0
-2.9,0.12,10.47,0
-1.84,4.2,10.16,0
2.08,-0.86,9.57,0
0.71,-1.84,6.71,0
-2.04,-2.79,14.16,0
-1.18,3.84,13.14,0
0.94,3.49,8.63,0
0.63,-0.94,6,0
0.04,-2.2,13.1,0
-2.47,0.39,10.24,0
-2.08,4,9.02,0
0.94,0.35,9.1,0
0.63,-3.1,10.79,0
-1.88,-3.73,10.83,0
-1.96,2.75,9.22,0
1.45,2.08,10.4,0
0.59,0.2,6.16,0
-1.29,-3.65,9.14,0
-2,2.31,13.96,0
-1.45,4.12,9.3,0
-0.27,2.16,6.63,0
0.78,-3.26,11.06,0
-1.61,-1.33,12,0
-1.06,4,10.51,0
-0.43,3.14,6.35,0
1.77,-0.39,7.96,0
-1.02,-2.47,7.73,0
-3.22,0.9,11.61,0
-0.9,4.71,11.38,0
2.04,-0.51,8.9,0
0.9,-2.2,7.88,0
-1.92,-3.06,13.93,0
-1.14,4.24,12.55,0
0.35,3.61,7.57,0
0.63,-1.61,6.63,0
-1.84,-2.94,14.12,0
-2.55,3.88,13.57,0
-2.31,4.75,9.45,0
1.22,0.2,9.65,0
-0.08,-2.35,9.85,0
-2.28,1.02,10.36,0
-1.65,3.77,9.22,0
1.22,3.1,10,0
0.71,0.27,6.08,0
-1.8,-3.49,10.2,0
-2.51,2.82,14.4,0
0.98,2.98,10.71,0
-0.35,1.69,7.18,0
0.59,-2.94,11.34,0
-1.53,-0.55,11.61,0
-1.22,4.55,10.04,0
-0.31,2.39,6.59,0
0.82,-4.24,10.2,0
-0.98,-3.14,12.59,0
-3.33,1.29,10.9,0
-0.35,4.59,11.22,0
2.12,-0.63,8.55,0
-0.55,-2.63,7.81,0
-2.94,0.39,10.94,0
-1.37,4,10.87,0
1.88,-0.39,9.34,0
0.82,-2,7.14,0
-2.16,-2.59,14.12,0
-0.59,3.57,13.1,0
0.86,3.65,8.28,0
1.02,-1.37,6.28,0
0.31,-2.59,9.53,0
-2.55,0.67,10.04,0
-1.69,3.88,9.3,0
0.82,0.31,9.14,0
0.08,0.04,6.04,0
-1.69,-3.22,11.77,0
-2.16,2.75,14.55,0
0.86,3.3,10.55,0
0.59,0.31,6.24,0
0.39,-3.26,11.38,0
-1.96,-0.24,11.22,0
-1.57,4.47,9.53,0
-0.43,2.31,6.75,0
0.63,-3.33,11.22,0
-1.45,-0.98,12.16,0
-0.94,3.92,10.55,0
0.55,3.57,6.16,0
1.77,-0.31,7.88,0
-0.94,-2.47,7.81,0
-3.02,1.02,11.65,0
-0.71,4.2,11.02,0
-0.43,3.77,8.83,0
1.1,-3.1,8.32,0
-1.88,-2.75,13.65,0
-0.35,3.53,12.4,0
-0.04,4,7.22,0
0.98,-2.08,7.1,0
-0.55,-2,8.16,0
-2.47,0.51,10.47,0
-1.88,4.63,9.73,0
1.69,-0.16,9.57,0
-0.12,-2.16,8.98,0
-2.24,0.43,9.92,0
-1.45,3.49,14.08,0
1.1,3.1,8.71,0
0.2,0.2,5.96,0
0.35,-2.71,12.55,0
-2.59,0.71,10.16,0
-2.04,4.24,9.06,0
0.59,0.39,8.98,0
0.43,-2.79,11.1,0
-1.88,0.24,10.63,0
-2.08,2.98,14.08,0
0.67,3.3,10.16,0
0.63,0.08,6.08,0
-1.69,-3.61,10.36,0
-2.59,2.63,14.08,0
-1.92,2.98,10.43,0
-0.04,1.33,7.81,0
0.35,-2.98,11.22,0
-1.61,-0.16,11.45,0
-1.06,4,9.02,0
-0.16,1.96,6.98,0
1.14,-3.26,11.02,0
-0.98,-3.26,8.24,0
-2.86,2,13.57,0
0.31,3.37,11.49,0
1.49,-0.51,7.49,0
-1.37,-2.82,7.53,0
-1.69,1.37,12.67,0
-0.63,4.08,10.94,0
-0.55,3.1,6.16,0
1.22,-3.65,9.69,0
-1.8,-2.39,12.63,0
-0.78,4.04,11.3,0
-0.27,3.65,6.55,0
2.04,-0.51,8.36,0
-0.78,-2.35,7.81,0
-2.86,0.2,11.3,0
-1.14,4.9,11.38,0
1.96,-0.51,8.98,0
0.78,-2,7.88,0
-1.69,-2.86,14.04,0
-0.9,3.73,12.36,0
0,4.55,7.53,0
0.9,-2.31,7.06,0
-2,-2.63,13.81,0
-2.63,4.2,13.02,0
-1.49,4.04,10.04,0
1.84,-0.55,10,0
-0.24,-2.28,8.83,0
-2.55,0.2,10.12,0
-1.92,3.69,9.61,0
1.22,-0.16,9.57,0
0.75,-0.82,6.39,0
-2.47,-2.63,13.02,0
-1.61,2.82,13.85,0
0.86,2.98,8.94,0
0.59,-0.63,6.16,0
0.08,-2.31,12.59,0
-2.39,0.51,10.2,0
-1.8,4.79,9.45,0
0.82,0.2,9.02,0
0.16,-3.18,10.47,0
-1.88,-3.3,10.51,0
-1.61,2.51,8.71,0
1.22,3.3,9.96,0
0.78,-0.12,5.84,0
-1.96,-3.77,11.34,0
-1.88,2.75,13.96,0
-2,3.18,10.16,0
0.67,1.1,8.36,0
0.31,-3.22,10.79,0
-1.77,-0.27,11.06,0
-1.61,4.08,8.75,0
0.08,1.26,8.04,0
0.51,0.31,6,0
-1.29,-3.92,10.28,0
-2.55,2.75,14.47,0
0.98,3.33,10.4,0
0.51,0.67,6.32,0
0.59,-3.06,11.53,0
-1.84,0.16,10.98,0
-1.45,4.31,9.38,0
0.27,1.02,7.49,0
0.27,0.59,6.2,0
-1.37,-3.69,9.81,0
-2.47,2.08,14,0
0.82,3.1,10.83,0
0.55,0.24,6.32,0
0.67,-3.37,11.41,0
-1.33,-0.27,11.73,0
-1.45,4.04,9.18,0
0.16,1.65,7.14,0
1.14,0.31,11.1,0
-1.69,-2.94,8.39,0
-2.82,1.69,13.53,0
0.59,3.84,11.14,0
1.29,-0.31,7.18,0
1.1,-3.61,7.88,0
-1.49,-1.65,12.2,0
-1.22,4.24,10.4,0
-0.39,2.55,6.39,0
0.78,-3.53,10.28,0
-1.84,-2.04,12.32,0
-0.94,4.28,10.94,0
-0.27,3.1,6.47,0
1.49,-0.27,8.12,0
-0.78,-2.55,7.73,0
-2.9,0.78,11.69,0
-0.86,4.79,11.02,0
2.12,-0.55,8.59,0
0.98,-2.35,7.92,0
-2.16,-2.51,13.77,0
-0.98,4.24,11.96,0
-0.27,3.69,7.02,0
1.18,-3.18,7.92,0
-2.28,-2.24,13.81,0
-0.78,3.96,12.28,0
-1.1,3.69,7.06,0
2.08,-0.47,9.41,0
-0.86,-1.73,8,0
-2.67,0.16,10.75,0
-1.14,3.61,10.43,0
1.84,-0.27,9.49,0
1.18,-2.98,7.61,0
-2.12,-2.63,13.61,0
-0.67,3.96,12.94,0
0.31,3.73,7.26,0
1.06,-2.12,6.98,0
-0.39,-2.39,8.59,0
-2.98,0.47,9.89,0
-1.92,5.06,10.28,0
1.8,-0.2,9.53,0
-0.24,-2.08,8.9,0
-2.51,0.27,10.12,0
-1.53,3.57,13.38,0
0.67,3.41,8.9,0
0.67,-0.94,6.04,0
-1.92,-3.33,13.89,0
-1.57,3.22,13.96,0
0.78,3.1,9.18,0
1.1,0.04,9.41,0
0.24,-2.35,10.12,0
-1.96,0.43,10.32,0
-1.53,3.73,9.14,0
1.1,3.1,9.18,0
0.43,-0.04,6,0
-1.73,-3.3,12.71,0
-1.8,3.22,14.32,0
1.14,3.02,9.77,0
0.67,0.55,8.75,0
0.67,-3.22,10.59,0
-2.28,-0.12,10.43,0
-1.73,4.39,9.3,0
0.55,0.82,8.63,0
0.75,-0.16,5.84,0
-2.04,-2.98,12.32,0
-2,2.94,14.16,0
1.18,3.49,9.45,0
1.06,0.16,5.92,0
0.24,-2.9,10.24,0
-2.35,0.24,10.36,0
-1.92,4.79,9.1,0
1.18,0.12,9.57,0
0.86,-0.55,6.04,0
-2.35,-2.82,13.3,0
-1.37,3.96,13.73,0
0.75,2.94,8.75,0
0.86,-0.71,6.28,0
0.2,-2.24,9.41,0
-2.79,-0.24,9.85,0
-1.92,4.51,9.77,0
1.53,0,9.61,0
0.86,-1.33,9.06,0
-1.8,-3.33,13.77,0
-1.14,3.84,12.98,0
0.51,3.77,7.57,0
0.59,-2.28,6.94,0
-0.82,-2.12,14.04,0
-2.71,0.51,12.36,0
-1.14,3.92,10.87,0
2.12,-0.71,8.98,0
-1.1,-2.12,7.73,0
-2.75,0.04,11.89,0
-0.55,4.71,11.34,0
1.57,-0.2,8.12,0
1.18,-4.04,9.77,0
-1.88,-1.14,12.51,0
-0.98,3.61,10,0
-0.63,2.43,6.86,0
1.14,-3.61,11.61,0
-1.57,-0.2,11.02,0
-2.35,3.41,8.9,0
1.33,2.9,10.63,0
0.27,0.43,5.84,0
-1.96,-3.02,12.12,0
-1.88,2.86,13.69,0
1.06,3.26,8.71,0
1.37,0.24,9.73,0
-0.16,-2.43,9.02,0
-2.71,0.12,10.16,0
-1.73,4.51,10.71,0
0.2,-0.47,9.1,0
0.9,-2.9,8.04,0
-2.08,-2.24,13.49,0
-1.18,4.55,11.02,0
-0.75,3.1,6.2,0
1.14,-3.49,10.51,0
-1.26,-0.78,11.89,0
-3.06,1.84,9.22,0
0.9,3.45,11.26,0
0.78,0.24,6.08,0
-1.49,-3.65,10.75,0
-2.2,2.35,14,0
-1.73,3.18,9.57,0
0.98,0.31,9.14,0
0,-2.59,10,0
-2.71,0.75,9.81,0
-2.08,4.86,9.85,0
0.63,3.26,8.2,0
0.82,-1.88,6.9,0
-2.08,-2.94,14,0
-0.94,4.08,12.2,0
-0.16,3.88,6.67,0
1.88,-0.55,8.9,0
-0.86,-2.31,7.73,0
-2.82,0.51,12.12,0
0.12,3.22,12.08,0
1.18,0,7.57,0
0.78,-3.37,10.32,0
-1.73,-1.26,12.28,0
-0.94,3.8,9.61,0
0,1.8,7.1,0
0.39,-3.14,11.26,0
-1.49,-3.33,11.45,0
-1.92,1.84,14.32,0
0.67,3.3,10.98,0
0.71,0.2,6.24,0
-1.8,-4,10.32,0
-2.43,2.98,14.44,0
1.02,2.94,9.96,0
0.75,0.51,8.51,0
0.55,-3.06,10.59,0
-2.43,0.47,10.08,0
-2.28,4.24,9.38,0
1.18,2.71,8.67,0
0.59,-1.1,6.2,0
-2.04,-3.14,14.04,0
-1.22,3.8,12.87,0
0.75,3.45,7.18,0
1.73,-0.35,9.26,0
-0.67,-2.39,8.08,0
-2.9,0.71,11.26,0
-0.78,3.92,11.26,0
1.8,-0.43,8.67,0
1.1,-3.41,7.49,0
-1.61,-1.92,12.91,0
-0.9,4.55,10.32,0
-0.59,2.75,6.59,0
0.71,-3.41,11.06,0
-1.96,-0.39,11.65,0
-0.47,2.12,9.65,0
0.82,3.33,11.41,0
0.82,0.39,6.35,0
-1.84,-3.3,10.12,0
-2.31,2.79,14.4,0
1.14,2.9,10.2,0
0.78,0.51,5.77,0
0.2,-2.67,10.36,0
-2.71,0.63,10.08,0
-2.08,4.43,9.38,0
1.14,0.2,9.57,0
0.71,-0.78,6.16,0
-2.28,-2.86,13.77,0
-0.82,3.37,13.38,0
0.51,3.88,7.92,0
0.9,-1.96,6.63,0
-0.31,-1.92,8.32,0
-3.14,-0.08,10.32,0
-1.26,4.16,10.75,0
1.84,-0.78,9.1,0
-0.55,-2.63,7.77,0
-2.51,0.39,11.73,0
-0.86,4.35,11.81,0
-0.16,3.37,6.43,0
1.06,-3.69,9.45,0
-1.49,-2.47,13.18,0
-0.86,3.65,10.79,0
-0.27,3.02,6.47,0
1.69,-3.53,10.16,0
-1.37,-2.94,7.77,0
-2.82,1.26,13.26,0
0.51,3.41,11.45,0
1.14,-0.2,7.22,0
-1.26,-3.18,8.16,0
-1.77,1.69,13.96,0
-0.75,4.47,9.49,0
-0.31,1.77,6.71,0
0.71,-3.65,11.53,0
-1.73,-0.2,11.38,0
-1.33,4.16,9.18,0
-0.12,1.53,7.06,0
0.59,0.35,6.43,0
-1.57,-3.77,9.92,0
-2.86,2.31,14.12,0
1.26,3.1,10.43,0
0.24,1.14,5.92,0
0.31,-2.55,11.57,0
-1.61,0.47,10.83,0
-1.92,3.65,9.02,0
0.35,1.14,8.43,0
0.63,0.24,6.12,0
-1.69,-3.53,11.26,0
-2.2,2.98,14.44,0
1.02,3.02,10.32,0
0.39,0.39,6,0
0.43,-3.41,10.98,0
-2.39,0.39,10.67,0
-1.37,3.73,9.41,0
0.67,0.59,8.12,0
0.39,0.24,6.08,0
-1.61,-3.77,11.18,0
-2.2,2.39,14.24,0
1.14,3.49,10.16,0
0.35,0.27,5.92,0
0.2,-2.31,11.41,0
-2.12,0.16,10.87,0
-1.73,4.12,8.79,0
0.51,0.86,8.2,0
0.31,-3.26,10.94,0
-1.61,-3.49,10.83,0
-2.43,3.02,13.96,0
1.26,2.71,9.96,0
0.16,0.51,6.08,0
0.59,-3.8,10.67,0
-2.24,0.43,10.75,0
-1.84,3.88,8.79,0
0.31,1.1,8,0
0.16,-2.86,11.14,0
-2.79,2.94,9.41,0
1.06,3.02,10.55,0
0.43,0.24,6.47,0
-1.73,-3.1,9.65,0
-1.92,2.08,14.32,0
-1.53,4.04,9.34,0
0.24,1.06,7.26,0
0.67,-3.61,11.3,0
-2.35,0.08,11.34,0
-2.98,3.41,9.14,0
0.94,3.41,10.83,0
0.67,0.55,6.39,0
-1.41,-3.26,8.98,0
-2.75,2.28,14.08,0
-1.65,4.39,11.14,0
-0.16,2,7.1,0
0.55,-3.18,11.41,0
-1.69,-0.04,11.45,0
-1.37,4.16,9.3,0
0,1.61,6.98,0
0.86,0.55,6.83,0
-1.49,-3.65,8.94,0
-2.9,1.73,14.59,0
1.02,3.49,11.06,0
0,0.35,6.63,0
0.67,-3.18,11.22,0
-1.49,-0.55,11.65,0
-1.18,3.96,9.45,0
-0.2,2.04,6.94,0
0.43,-3.22,11.22,0
-1.41,-3.06,11.69,0
-3.41,2.28,13.53,0
0.67,4.28,11.53,0
1.22,-0.16,6.9,0
-1.33,-3.06,8.16,0
-3.06,1.88,13.53,0
-1.22,3.92,11.45,0
-0.31,2.28,6.67,0
0.67,-3.37,10.75,0
-1.61,-1.33,12.08,0
-0.82,3.88,10.43,0
-0.43,2.86,6.43,0
1.26,-4.08,10,0
-1.18,-1.96,12.47,0
-3.02,4.47,10.55,0
0.39,3.69,11.49,0
1.69,-0.27,7.96,0
-0.82,-2.47,7.77,0
-3.49,1.1,12,0
-0.04,4.39,11.73,0
-0.27,-0.27,8.12,0
0.78,-3.65,9.18,0
-1.73,-1.65,13.42,0
-0.59,3.65,11.53,0
-0.27,3.37,6.75,0
0.98,-3.14,8.39,0
-0.98,-2.59,13.81,0
-2.75,0.31,11.81,0
-0.82,3.8,11.26,0
1.84,-0.75,9.02,0
-0.94,-2.39,7.53,0
-2.82,0.35,11.18,0
-0.67,3.61,11.14,0
1.73,-0.24,9.22,0
1.22,-2.75,7.73,0
-2.28,-2.75,13.81,0
-0.82,4.12,12.55,0
0.39,3.53,7.45,0
0.9,-2.63,7.22,0
-0.16,-1.96,8.59,0
-2.94,0.43,10.24,0
-1.33,4.2,10.08,0
1.69,-0.35,9.41,0
-0.31,-2.39,8.71,0
-2.9,0.16,10.28,0
-1.37,3.88,9.89,0
0.71,3.92,8.2,0
1.06,-1.37,6.28,0
-2.35,-3.18,13.61,0
-1.22,3.61,13.38,0
-1.92,3.77,8.36,0
1.33,0.31,9.53,0
-0.16,-1.92,9.02,0
-2.51,-0.27,10.12,0
-1.88,4.67,9.49,0
1.02,-0.27,9.41,0
0.86,-0.98,6.28,0
-2.04,-3.26,13.18,0
-1.84,3.45,13.85,0
1.22,3.33,8.87,0
0.51,-0.24,5.96,0
0.35,-2.79,10.16,0
-2.63,1.06,9.96,0
-2.24,4.43,9.18,0
0.98,0.55,8.67,0
0.63,0,10.59,0
-1.84,-3.02,12.08,0
-2.2,2.94,14.04,0
0.82,3.37,9.81,0
0.31,-0.31,5.88,0
0.08,-2.2,11.92,0
-1.8,0.31,10.67,0
-1.77,4.12,8.87,0
0.75,1.02,8.36,0
0.27,-2.94,11.1,0
-1.53,0.55,10.63,0
-2.39,3.37,14.4,0
0.9,3.26,10.16,0
0.39,0.16,6.12,0
-1.73,-3.84,10.12,0
-2.31,2.47,14.24,0
-1.73,3.1,10.83,0
0.08,1.29,7.53,0
0.71,-3.53,11.61,0
-1.77,-0.08,10.98,0
-1.26,3.69,9.26,0
0.08,1.26,7.1,0
0.9,0.31,6.43,0
-0.94,-3.18,9.3,0
-3.41,2.67,13.85,0
0.78,3.22,11.14,0
-0.2,1.53,6.63,0
0.24,-3.73,11.3,0
-2,-0.35,11.65,0
-1.61,4.43,9.06,0
-0.39,2.31,6.98,0
0.55,-3.37,11.14,0
-1.22,-3.41,11.77,0
-2.82,1.57,9.65,0
0.51,4,11.18,0
1.45,0,7.22,0
-1.45,-2.82,8.08,0
-1.88,1.22,13.34,0
-1.06,4.08,10.04,0
-0.31,2.79,6.35,0
0.51,-3.26,10.71,0
-1.45,-1.45,12.16,0
-0.9,4.63,10.36,0
-0.27,2.79,6.28,0
1.37,-3.77,9.92,0
-0.78,-2.9,7.77,0
-3.1,1.1,12.55,0
0.12,3.84,11.57,0
1.65,-0.43,7.92,0
0.86,-2.71,7.85,0
-2.16,-1.61,13.06,0
-0.9,3.69,11.1,0
67,3.65,6.43,0
0.94,-3.37,9.06,0
-1.69,-2.59,13.02,0
-0.9,4.28,11.3,0
-0.86,3.53,6.59,0
1.84,-0.82,8.98,0
-0.67,-2.35,7.65,0
-2.9,0.82,11.22,0
-0.78,4.24,10.71,0
1.92,-0.86,8.98,0
0.94,-3.18,8.12,0
-2.12,-2.67,13.69,0
-0.75,4.12,12.24,0
0.27,3.65,7.14,0
0.98,-2.94,7.81,0
-0.59,-1.96,13.89,0
-2.86,0.51,10.43,0
-1.02,4.04,10.75,0
1.84,-0.39,9.57,0
-0.51,-2,7.96,0
-2.67,0.16,10.43,0
-1.14,4.31,10.36,0
0.04,-0.51,9.69,0
1.18,-2.55,7.14,0
-1.92,-3.06,13.89,0
-1.06,4.51,12.47,0
0.51,3.14,7.41,0
1.26,-2.31,7.14,0
-0.59,-2.04,8.24,0
-2.86,0.2,10.36,0
-1.49,4.51,10.28,0
1.49,-0.51,9.49,0
-0.51,-1.88,8.28,0
-2.75,0.35,10.28,0
-0.82,3.65,11.26,0
0.31,3.73,7.1,0
0.94,-2.63,7.34,0
-1.96,-2.71,13.85,0
-0.94,3.77,12.36,0
0.16,4.43,7.02,0
1.84,-0.51,9.1,0
-0.67,-1.88,7.81,0
-2.75,0.27,10.47,0
-1.29,4.82,10.47,0
1.69,-0.12,9.49,0
1.02,-2.67,7.18,0
-2.31,-2.94,13.96,0
-0.98,4.35,12.47,0
0,3.73,7.61,0
1.1,-2.16,7.06,0
-0.39,-2.12,8.55,0
-2.67,0.16,9.92,0
-1.18,3.8,9.96,0
1.57,-0.47,9.65,0
-0.08,-2.51,9.1,0
-1.96,-3.18,9.69,0
-1.26,3.92,13.38,0
0.9,3.41,8.59,0
0.55,-1.14,6.12,0
-2.2,-3.22,13.1,0
-1.61,3.37,13.89,0
-2.12,4.43,9.06,0
1.26,0,9.02,0
0.16,-2.86,10.12,0
-2,0.59,10.51,0
-2.24,4.51,9.02,0
0.98,2.94,9.85,0
0.43,0.04,5.81,0
-1.73,-3.84,10.94,0
-1.84,2.35,14.4,0
1.1,3.18,10.59,0
0.43,1.18,7.69,0
0.67,-3.57,11.3,0
-2.04,-0.2,11.41,0
-1.45,4.31,9.49,0
-0.2,1.57,6.9,0
0.94,0.27,6.75,0
-0.98,-3.41,8.32,0
-2.94,1.53,13.61,0
0.39,4.16,11.65,0
-0.39,-0.08,7.3,0
0.98,-3.77,10.28,0
-1.69,-1.65,12.63,0
-0.9,3.8,11.18,0
-0.59,3.33,6.51,0
0.75,-2.98,8.71,0
-1.84,-2.59,13.22,0
-0.86,4.35,11.73,0
-1.29,4.47,7.06,0
2.04,-0.75,9.34,0
-0.43,-2.2,7.96,0
-2.59,0.2,10.47,0
-1.29,3.77,10.32,0
1.84,-0.51,9.65,0
1.14,-1.84,6.94,0
-2.47,-3.02,13.89,0
-1.14,3.53,13.3,0
0.59,3.33,8.36,0
0.82,-0.86,6.35,0
0.24,-2.35,9.26,0
-2.47,0.51,9.85,0
-2.24,4.94,9.14,0
0.75,0.27,9.22,0
0.59,-0.12,5.96,0
-1.77,-3.06,11.89,0
-2.04,2.98,14.12,0
1.14,3.02,10.28,0
0.55,0,5.88,0
0.43,-2.9,11.3,0
-1.84,0.2,10.98,0
-1.77,4.04,9.38,0
0.08,1.41,7.14,0
0.51,-3.49,11.1,0
-1.29,-3.18,11.92,0
-3.02,1.57,13.53,0
0.43,3.18,11.69,0
1.33,0.04,7.49,0
-0.98,-2.55,7.65,0
-2.98,0.78,12.43,0
-0.71,3.96,11.53,0
-0.35,3.06,6.59,0
1.02,-3.96,8.75,0
-2.08,-2.35,13.38,0
-0.75,4.47,12.04,0
-0.04,3.57,6.98,0
2.2,-0.9,7.69,0
-0.39,-2.28,8,0
-2.59,0,10.32,0
-1.69,4.82,9.92,0
1.49,-0.55,9.57,0
0.94,-1.26,9.18,0
-2.2,-3.02,13.34,0
-1.77,2.67,13.57,0
0.98,3.3,8.98,0
0.31,-0.24,5.69,0
0.2,-3.18,12.59,0
-2.24,0.47,10.32,0
-1.73,4.12,9.34,0
0.27,1.02,8.2,0
0.51,-2.67,11.26,0
-1.77,0.35,11.06,0
-2.59,3.26,13.93,0
0.94,3.14,10.94,0
1.06,0.47,6.67,0
-1.53,-3.49,8.47,0
-2.79,1.88,13.61,0
-1.14,4.04,11.38,0
-0.31,2.71,6.55,0
0.94,-3.65,10.04,0
-1.8,-1.41,12.43,0
-0.71,4.35,10.87,0
0,3.45,6.39,0
2,-0.55,8.9,0
-0.9,-2.12,7.65,0
-2.94,0.39,11.18,0
-1.37,4.04,10.83,0
1.73,-0.16,9.49,0
-0.31,-1.69,8.39,0
-2.12,-2.98,10.2,0
-1.06,3.69,9.81,0
0.82,3.61,8.24,0
0.55,-1.18,6.2,0
-2.12,-2.51,13.73,0
-1.26,3.61,13.77,0
-2.2,4.04,9.02,0
0.98,0.59,9.14,0
0.08,-2.59,10.47,0
-2,0.59,10.36,0
-1.88,4.51,8.79,0
1.18,3.49,9.69,0
0.59,0.47,6.04,0
-1.53,-3.96,10.51,0
-2.47,2.63,14.2,0
1.26,3.18,10.59,0
0.35,1.53,7.26,0
0.59,-3.73,11.45,0
-1.37,-0.67,11.49,0
-1.29,4.2,9.45,0
-0.27,2.39,6.47,0
1.49,-0.16,7.3,0
-1.06,-3.14,7.85,0
-3.06,0.94,12.71,0
-0.31,4.51,11.34,0
1.96,-0.55,8.12,0
1.22,-2.04,7.88,0
-1.69,-2.55,13.38,0
-0.63,4.08,11.89,0
0.12,4.12,6.71,0
1.22,-2.82,7.73,0
-0.59,-3.57,14,0
-2.71,3.92,12.75,0
-1.61,3.61,10.12,0
1.69,-0.43,9.57,0
-0.24,-2.43,8.87,0
-2.59,0.27,9.69,0
-2.16,4.51,9.3,0
1.14,2.75,8.9,0
0.75,-0.2,5.92,0
-1.8,-3.3,12.12,0
-1.73,3.02,14.36,0
1.26,3.18,10.04,0
0.2,1.29,6.24,0
0.86,-3.02,11.38,0
-1.84,-0.04,11.22,0
-1.22,4,9.22,0
-0.47,2.24,6.55,0
1.33,0.12,11.14,0
-1.18,-2.75,8.2,0
-3.1,1.22,13.02,0
0.04,4.16,11.65,0
1.73,-0.12,8.2,0
1.06,-2.31,7.85,0
-1.73,-2.67,13.34,0
-0.67,4.24,11.96,0
-0.04,3.77,6.94,0
1.02,-2.67,7.34,0
-2.04,-3.02,14.12,0
-1.18,4.43,13.1,0
-1.73,3.57,8.39,0
1.41,0.24,9.61,0
0.12,-2.04,9.73,0
-2.2,0.2,10.16,0
-2.31,4.12,9.06,0
0.94,3.65,9.14,0
0.75,0.04,6.04,0
-1.92,-3.33,11.22,0
-2.2,2.94,14.28,0
-1.69,3.3,10.32,0
0.55,0.75,7.77,0
0.43,-3.18,11.3,0
-1.57,-0.24,11.1,0
-1.33,3.96,9.06,0
-0.2,2.2,6.51,0
1.06,0.35,6.79,0
-1.18,-3.41,8.32,0
-2.9,1.45,13.06,0
0.35,3.57,11.45,0
1.61,-0.31,7.81,0
1.18,-3.84,9.69,0
-1.77,-2.31,12.94,0
-0.71,4.47,11.65,0
-0.04,3.77,6.59,0
0.63,-2.9,7.69,0
-0.63,-2.16,14,0
-2.79,-0.04,10.28,0
-1.65,4.47,10,0
1.84,-0.12,9.69,0
0.08,-2.43,8.98,0
-2.24,-0.08,10.28,0
-2.04,4.43,9.18,0
0.75,0.39,9.1,0
0.55,0.16,5.92,0
-1.57,-4.12,11.53,0
-2.51,3.49,14,0
0.9,3.73,10.47,0
0.16,1.49,6.39,0
0.51,-3.18,11.26,0
-1.69,-0.67,11.61,0
-0.94,3.8,9.73,0
-0.2,2.31,6.51,0
1.37,-3.77,10.28,0
-0.94,-2.9,7.77,0
-3.1,1.1,12.32,0
-0.47,3.96,11.22,0
1.69,-0.24,8.75,0
-0.9,-2.43,7.85,0
-2.82,-0.2,10.63,0
-1.65,4.47,10.51,0
0.43,4.16,9.57,0
1.02,-1.84,6.59,0
-1.88,-2.9,13.96,0
-1.1,3.22,13.53,0
1.18,3.37,9.06,0
1.14,0.27,9.02,0
0.16,-2.9,10.71,0
-1.8,0.12,10.83,0
-2.24,4.82,8.98,0
1.14,1.65,7.65,0
0.78,0.71,6.28,0
-1.26,-3.77,8.87,0
-2.67,1.65,13.42,0
0.47,3.22,11.41,0
-0.51,3.14,6.51,0
0.86,-3.88,10.16,0
-2,-1.77,12.71,0
-0.59,4.04,11.45,0
-0.39,3.37,6.55,0
1.29,-3.41,8.28,0
-0.86,-1.96,7.77,0
-2.67,-0.27,10.94,0
-1.29,3.77,10.43,0
1.61,-0.39,9.45,0
-0.24,-1.96,8.71,0
-2.59,0.31,10.12,0
-1.8,3.96,9.69,0
0.67,3.61,8.67,0
0.67,-0.86,6.24,0
-2.2,-2.86,12.94,0
-1.77,2.86,14,0
1.14,3.37,9.73,0
0.9,0.39,8.47,0
0.27,-2.79,10.71,0
-1.8,0,10.9,0
-1.88,4.63,9.14,0
1.14,2.63,7.34,0
1.02,0.2,6.28,0
-1.61,-3.84,9.06,0
-3.73,2.79,13.61,0
-0.82,3.41,11.65,0
-0.47,2.47,6.51,0
0.71,-3.65,10.55,0
-1.92,-1.14,12.36,0
-1.33,4.31,10.9,0
-0.55,3.3,6.24,0
1.33,-3.92,9.77,0
-0.94,-2.35,7.61,0
-2.94,0.55,11.85,0
-0.27,4.24,11.1,0
1.69,-0.31,8.79,0
-0.35,-2.16,8,0
-2.75,0.63,10.32,0
-0.71,4.04,10.28,0
-0.08,3.8,7.69,0
0.9,-2.24,7.1,0
-2.63,-2.79,14.12,0
-1.18,3.92,13.1,0
0.67,3.45,8.47,0
1.45,0.08,9.65,0
0.2,-2.39,9.22,0
-2.28,0.47,10.12,0
-2.28,4.16,9.14,0
0.47,3.57,9.22,0
0.67,-0.08,5.84,0
-1.69,-3.1,11.92,0
-2.04,3.1,14.28,0
0.82,3.1,10.16,0
0.39,0.31,6.12,0
0.35,-3.14,11.26,0
-1.53,-0.27,11.34,0
-1.49,4.12,9.61,0
-0.31,2.2,6.79,0
1.1,-3.33,11.26,0
-1.14,-3.3,8.2,0
-3.3,1.61,13.06,0
0.24,3.88,11.69,0
1.88,-0.43,7.92,0
-0.94,-2.28,7.77,0
-1.77,0.86,11.69,0
